CoPt_E_rep1	CoPt_E_rep2	CoPt_E_rep3	CoPt_E_rep4	CoPt_H_rep1	CoPt_H_rep2	CoPt_H_rep3	CoPt_H_rep4	Falu_E_rep1	Falu_E_rep3	Falu_E_rep4	Falu_E_rep6	Falu_H_rep1	Falu_H_rep4	Falu_H_rep6	Ftele_E_rep3	Ftele_E_rep5	Ftele_E_rep6	Ftele_H_rep1	Ftele_H_rep3	Ftele_H_rep5	Ftele_H_rep6	Can_E_rep2	Can_E_rep3	Can_E_rep4	Can_E_rep6	Can_H_rep2	Can_H_rep3	Can_H_rep5	Can_H_rep6	Vat_E_rep1	Vat_E_rep3	Vat_E_rep4	Vat_E_rep6	Vat_H_rep1	Vat_H_rep3	Vat_H_rep4	Vat_H_rep6
Falu_E_rep4	0.900732102427236	0.924116853992739	0.941087820354037	0.925863454545035	0.850036564782347	0.782631647652875	0.876136082729801	0.836911068146385	0.927875591701972	0.923231465519334	1	0.93862976146799	0.803828157211115	0.87130674316164	0.851033990614204	0.920692854972279	0.903582346485781	0.891888571132279	0.834159018951115	0.80885241345349	0.862368982794173	0.815716378151055	0.864510540599381	0.877748577848403	0.888541009792249	0.90249822401932	0.7791055588297	0.787301688972562	0.798213514370352	0.841062549092859	0.87392297213006	0.892313108414438	0.877886486198413	0.923229486306587	0.81098151420725	0.803032350336888	0.817217921924613	0.853531657230051
Falu_E_rep6	0.908222375781657	0.925188625697113	0.93746534961111	0.925199006071043	0.843654590953661	0.774949251596309	0.860915252887812	0.827828968261944	0.925145376215639	0.923874709532128	0.93862976146799	1	0.793232597811554	0.836590394899178	0.85749841830716	0.917183476686982	0.907134236544205	0.894575338546762	0.829064341418505	0.797764075817276	0.853493148708062	0.801751210355972	0.87479462766222	0.888432316642713	0.893434237347185	0.903881856391026	0.781044532792314	0.787926463273583	0.792043697755156	0.831689871725303	0.880706990596732	0.898179565075089	0.887406901129235	0.927244977364429	0.811413073599752	0.795819322877002	0.809704656388283	0.848257158042439
Falu_H_rep1	0.765520956890818	0.784558111645212	0.792053402063967	0.791215770456197	0.876239599311611	0.887676995004223	0.881406157043513	0.886429082124543	0.821806051920882	0.801364137357464	0.803828157211115	0.793232597811554	1	0.885175084386517	0.881789110704972	0.804113737144422	0.79150813772351	0.820652512710291	0.895793810369347	0.887848764402934	0.882375898386689	0.895959388858509	0.796815959257152	0.78180382712237	0.802110459921133	0.795405480431268	0.863349022718531	0.874295465551137	0.874491134605938	0.865084513932384	0.760813272242775	0.796556706202259	0.77716788257201	0.779186917776623	0.853586050340642	0.887341638843822	0.864342985832401	0.868748102520147
Falu_H_rep4	0.792079337351755	0.813200238225802	0.840736053183287	0.823512169366845	0.886674324050687	0.862395853014552	0.925957421618436	0.908268385624035	0.825913607201503	0.833617903786137	0.87130674316164	0.836590394899178	0.885175084386517	1	0.918754688277881	0.831550433041627	0.817982692821968	0.8311506437409	0.892754202455066	0.897415620190029	0.886963664423982	0.899814082658202	0.805535547294634	0.798379341225118	0.817062450779201	0.83205869074324	0.857688782550595	0.864426685327006	0.874344828384793	0.898781688403221	0.786964988263442	0.809800913542939	0.794105192224043	0.817473672820838	0.867027635372373	0.872219539578162	0.87994409789426	0.903634293967218
Falu_H_rep6	0.793102363731352	0.821626794527593	0.842830803714696	0.825035791151853	0.899690937761111	0.85931131872749	0.934431145755495	0.909367380153717	0.832756974082192	0.829890955866939	0.851033990614204	0.85749841830716	0.881789110704972	0.918754688277881	1	0.829855190769575	0.807310845964345	0.816048053872247	0.893181959124256	0.884775844081732	0.89037955856859	0.901448562806421	0.788491043526865	0.784374563694322	0.801034297947544	0.820816802506557	0.843874764977579	0.852452319092787	0.864495314348314	0.895090074264652	0.776916981154842	0.796260427278686	0.78000025044186	0.818213584899446	0.851083393767926	0.86661467074442	0.876216377522889	0.900006387174126
Ftele_E_rep3	0.892370135968487	0.919986630409845	0.916339509920648	0.931244049584222	0.840996019996366	0.785642333705576	0.851968640912927	0.819005756006992	0.926865773688495	0.920065956420235	0.920692854972279	0.917183476686982	0.804113737144422	0.831550433041627	0.829855190769575	1	0.903592244127966	0.910938903923535	0.839220156780962	0.841871206815844	0.861013635625672	0.821193891958975	0.87598175676206	0.882736475157092	0.899975941371223	0.881183287843185	0.790718052339054	0.796632791751377	0.790837685397338	0.819186155771279	0.870776228805714	0.90173988693227	0.880836186848962	0.901132536722545	0.810197510392604	0.80743716478341	0.813348822417689	0.837133755872398
Ftele_E_rep5	0.929920114577295	0.914674064472396	0.91196712307292	0.919637440518139	0.853339953658725	0.774526764931785	0.833517597735816	0.821037478445791	0.909714096414009	0.933465533139156	0.903582346485781	0.907134236544205	0.79150813772351	0.817982692821968	0.807310845964345	0.903592244127966	1	0.907554210065324	0.828348030238043	0.795650286181096	0.877600845954385	0.792463635907491	0.899228684981215	0.907258178786087	0.908876232849771	0.902517696509375	0.797714504614085	0.80248508910159	0.813427823928227	0.820777808903073	0.905756180859289	0.915746163815436	0.923335836342342	0.908441380103807	0.84486388696545	0.793108261713743	0.825708924185785	0.834457800589795
Ftele_E_rep6	0.887952130497174	0.888498807942911	0.888899223515487	0.911118053776308	0.852105509425112	0.811115509751039	0.841830437629528	0.839539602917843	0.894438355853663	0.906797582531538	0.891888571132279	0.894575338546762	0.820652512710291	0.8311506437409	0.816048053872247	0.910938903923535	0.907554210065324	1	0.850483378988677	0.831057548491853	0.85067007948005	0.845532920174177	0.913093028611951	0.912164286340651	0.925358765905617	0.897354046205059	0.832162314270154	0.841813983609636	0.824035533487697	0.83750055762898	0.881913650970613	0.921050973694542	0.90933319765815	0.884889544716167	0.850112958559577	0.819073937357751	0.83212077019658	0.841607719898272
Ftele_H_rep1	0.805081030613585	0.819915971078114	0.832273089867061	0.828691166969832	0.894297515678297	0.88423722250406	0.90091226596267	0.900040564802313	0.829631333951473	0.839979903107879	0.834159018951115	0.829064341418505	0.895793810369347	0.892754202455066	0.893181959124256	0.839220156780962	0.828348030238043	0.850483378988677	1	0.892949982335144	0.908676581189856	0.904614189517297	0.833030090774927	0.824125886192321	0.837153431189643	0.834107342558281	0.875828584157524	0.896715171976797	0.875457691386556	0.883429125025393	0.799685795456882	0.83648079324654	0.814671049722401	0.814935707812147	0.870118228603926	0.898003850557629	0.883964936684434	0.896609351169655
Ftele_H_rep3	0.767521583410693	0.787858589661529	0.798071957647276	0.806139469690803	0.876382283889681	0.871694471448622	0.887946036113831	0.886344742157914	0.799356724861275	0.807874096803322	0.80885241345349	0.797764075817276	0.887848764402934	0.897415620190029	0.884775844081732	0.841871206815844	0.795650286181096	0.831057548491853	0.892949982335144	1	0.877100508010653	0.90807137557959	0.8037666577857	0.791566219874664	0.811311684290034	0.800985270322517	0.872416291166795	0.879130985667292	0.869847447615222	0.869580013050116	0.770162586252151	0.803375945373449	0.784665792546465	0.780946587611246	0.867668511486254	0.882325328906822	0.877811915876544	0.877693829815873
Ftele_H_rep5	0.843098311477866	0.848082377283229	0.858819849029023	0.852183529382085	0.901444526604004	0.855125278740324	0.898398760098044	0.885725367976799	0.85625926946325	0.873879013835001	0.862368982794173	0.853493148708062	0.882375898386689	0.886963664423982	0.89037955856859	0.861013635625672	0.877600845954385	0.85067007948005	0.908676581189856	0.877100508010653	1	0.887658801167998	0.823627748746295	0.821464056737897	0.836953299914649	0.837629215609765	0.847050737995988	0.862480016738793	0.872571452819854	0.87120854534612	0.823418520122731	0.837380656143333	0.834699164762143	0.840610522835426	0.865922707752126	0.885504218333652	0.88103773220409	0.894621721457763
Ftele_H_rep6	0.769016632083782	0.794781809026666	0.804206695682694	0.806810601863992	0.884483941816699	0.876791907193239	0.901179703975444	0.894932725215877	0.807143495197477	0.810362975448193	0.815716378151055	0.801751210355972	0.895959388858509	0.899814082658202	0.901448562806421	0.821193891958975	0.792463635907491	0.845532920174177	0.904614189517297	0.90807137557959	0.887658801167998	1	0.788874583334429	0.781164023021775	0.803694115973709	0.797017686642234	0.864020983307247	0.882510947407734	0.865901432046028	0.875463653796124	0.765065131143013	0.795810020683018	0.775297089068355	0.784905430052508	0.854890120254063	0.900284601253911	0.872716844285537	0.889108602947699
