"logFC","logCPM","F","PValue","FDR"
"contig147785_111657_104575_74373",2.00550843601745,8.19411373107448,266.686687081218,1.16134111140487e-19,2.23781498774553e-17
"contig167513_83019",1.69403040055881,9.57809049872451,264.382656527258,1.35753752975828e-19,2.56651434871282e-17
"contig114296",2.53772806799291,6.85718189452963,264.044595658987,1.38912654550546e-19,2.57760147888235e-17
"contig77705_76642",1.74884773842935,8.70945704856669,263.726458110481,1.41955809353292e-19,2.58617674494542e-17
"contig205787",2.66421828402079,8.907973774429,262.762370896767,1.51612052739812e-19,2.71277280080877e-17
"contig92825_146443",4.42375580213216,7.85321946846865,261.262740635389,1.68024199436459e-19,2.9536885585146e-17
"contig145894",2.56547961612972,6.90294704357713,260.622447312461,1.7558949915548e-19,3.03345996816881e-17
"contig176405_179494_181052",2.75842181666779,9.96662835570973,259.716643092793,1.86907263920739e-19,3.17425556692509e-17
"contig151689",2.22391556419515,9.06029770377583,258.652792836561,2.01183291326373e-19,3.35976096515042e-17
"contig170113_77517",2.54803579977168,7.52582738822605,256.254599347391,2.37722515959268e-19,3.9048846064129e-17
"contig24499_94274",6.10197042855486,9.75686147461217,260.501179614643,2.66906552870998e-19,4.31355428994741e-17
"contig145830_152934_69049_75651",2.61434898220126,10.9517613944647,251.348884933869,3.35873409796918e-19,5.3419866129605e-17
"contig150050_182788",2.06808435062678,11.9991066799732,250.176748971367,3.65102258021078e-19,5.68411686258788e-17
"contig172535_101930",4.32302846165936,11.9351089254499,250.571221493439,3.68730135796619e-19,5.68411686258788e-17
"contig160348",7.77581942037829,3.70899518729074,248.075988983645,4.24356871961816e-19,6.44250887432939e-17
"contig111962",3.16857524071828,7.5200811059257,247.443995286596,4.44093403644699e-19,6.64151627540281e-17
"contig181491",8.16280400276573,6.33540937265407,252.692888610925,4.52834348078774e-19,6.6726473055137e-17
"contig145126",1.55765222709452,9.42267783967899,245.292017557435,5.18833023056556e-19,7.53435781308216e-17
"contig79663",3.89448504275463,10.9509756858982,243.779171959948,5.79192961230951e-19,8.29073353076303e-17
"contig16207_170396_82769",2.36041877292814,6.56924649190785,243.358031915552,5.97274207978256e-19,8.42913741400299e-17
"contig195937_159998_212442_178694_188820",3.40979182807325,6.41900711049577,242.776897829362,6.23201927102702e-19,8.6728934855126e-17
"contig81437",4.04913871866529,4.55287987844196,242.572124359245,6.32616906482041e-19,8.68331699034254e-17
"contig177321_106959_163805",2.82042857236406,12.0751140415489,238.230801130349,8.71606759839632e-19,1.16579553727747e-16
"contig76831",3.77670680835722,7.68174946916221,238.215470026141,8.72601450057988e-19,1.16579553727747e-16
"contig218304_81205_71518",-2.77707639781484,5.4549323933073,237.898815703027,8.93414471923609e-19,1.17789644850981e-16
"contig204757",2.37550662087738,8.07064026381781,236.812368051353,9.68869664667728e-19,1.26078883635982e-16
"contig145436_106480",-3.99031870524308,9.78456280733244,235.852632635193,1.04108456726721e-18,1.3373932517971e-16
"contig114829_170976_600076_145434_138914",2.63753202472914,9.15145415025723,235.570766687061,1.06334909937511e-18,1.34277567907854e-16
"contig68383_180363_132010",2.80005497850706,9.95729051035203,235.282814124482,1.08661045232476e-18,1.34277567907854e-16
"contig77862_150672",2.57465586017417,9.2815476997643,235.224515551242,1.09138450996621e-18,1.34277567907854e-16
"contig179434",3.00328954065536,6.95918633707418,235.133541877613,1.09887830024392e-18,1.34277567907854e-16
"contig169305_25559_207989",1.86753738066665,9.4447808422723,233.709142149132,1.22351295410838e-18,1.47706021688747e-16
"contig176237",2.54366332184965,7.20712609853304,232.354720465788,1.3558165040933e-18,1.61729540131129e-16
"contig151493",4.56175073432512,4.53571919139807,231.698389607667,1.42524468284743e-18,1.68011196730956e-16
"contig183659",8.11693795911854,5.48132576471656,233.426711494623,1.54637140546139e-18,1.80170249799106e-16
"contig96903",1.92352587964391,7.73515036052358,228.197648046033,1.86407574922169e-18,2.14690103531049e-16
"contig204398_111448",-3.85244687785457,6.69472937975216,226.480634452064,2.12910400175262e-18,2.40989610307953e-16
