"logFC","logCPM","F","PValue","FDR"
"contig179807",6.8805658632128,8.30140664900199,70.1094289804155,1.33236648396301e-09,2.5808622059227e-07
"contig150330",2.7521798748889,6.69604550591562,66.4954051735206,1.48912622431921e-09,2.83953953480962e-07
"contig180223",3.46623223836297,6.55496891489565,66.4399066550504,1.50349568326672e-09,2.83953953480962e-07
"contig145162",1.92581406403915,8.35677186736271,66.0687879536011,1.60343662286437e-09,2.98677993799858e-07
"contig132765_144910_159598",2.63733282215255,8.38614191257554,65.9434245288259,1.63876598518642e-09,2.98677993799858e-07
"contig176959",3.33307917354586,10.5315808840979,65.9364273235184,1.64076202828699e-09,2.98677993799858e-07
"contig145126",1.69753967899263,9.39513747819839,65.6225946781847,1.73298641566547e-09,3.08811108806212e-07
"contig195937_159998_212442_178694_188820",3.40036068694177,6.38824737904907,65.6083344398286,1.73730519879066e-09,3.08811108806212e-07
"contig145091_115718",-2.08429586078511,8.67030369589797,65.3388700836429,1.82109158010209e-09,3.1994038004375e-07
"contig203818",2.42418059428133,5.96548308561518,65.264122205807,1.84508365666241e-09,3.20429528373705e-07
"contig107904_151594",4.41396537291357,8.28452222443969,65.096477539106,1.90532584541748e-09,3.27131456800144e-07
"contig176405_179494_181052",3.09167726433863,9.94031477154649,64.8839265850155,1.97240414108084e-09,3.34843305253825e-07
"contig114829_170976_600076_145434_138914",2.65149096476261,9.12107219206874,64.6082611228029,2.07051796015486e-09,3.47593953999775e-07
"contig145010",2.89075991123139,10.1618616535769,64.2798937473804,2.19417418392776e-09,3.64305249944665e-07
"contig110464",2.81297579155112,7.75689639255619,63.8500022792099,2.36800000322934e-09,3.88892522269479e-07
"contig77705_76642",1.89380239852289,8.6811359152372,62.166326580087,3.20257721375367e-09,5.15423865354802e-07
"contig169305_25559_207989",2.20503562107328,9.41245237096096,62.091468254172,3.24626049048982e-09,5.15423865354802e-07
"contig204452",2.45823086301647,6.62939745868518,62.0693492936149,3.25928829625835e-09,5.15423865354802e-07
"contig173344",2.74290163866926,5.09178184262857,62.0429409365363,3.27491502244099e-09,5.15423865354802e-07
"contig96421_189251",3.40792851227168,7.12817790051091,61.8626868486595,3.38371832857067e-09,5.27057734292517e-07
"contig79663",4.08881254676988,10.9087238904763,62.1070534856435,3.44663423660993e-09,5.31379557968769e-07
"contig171048_211709",2.49427583860087,9.92953956989575,61.1605387602691,3.84543288841792e-09,5.86875207182893e-07
"contig96903",2.22666061028033,7.70071079003902,60.2140738738348,4.57603612101316e-09,6.91393297523879e-07
"contig77862_150672",2.87449933448062,9.25471028846779,60.1542996601372,4.62686004945895e-09,6.92150777101736e-07
"contig177051",2.58186045215876,8.57534756450377,59.7552237977771,4.98186717518048e-09,7.37951285782371e-07
"contig181491",7.39805607361572,6.28802068494371,61.4114398426542,5.13983378092427e-09,7.53958724232862e-07
"contig171762",2.58645768230056,9.42961975091074,59.3849957506159,5.33705653227645e-09,7.7536141486697e-07
"contig182396",2.88464325981394,5.85825316820713,59.0046296616174,5.73002526304394e-09,8.24523349517437e-07
"contig76938_151389_176541_179899_78590",2.88050165212405,6.79338834666444,58.9525843064631,5.78613249128578e-09,8.24685314888162e-07
"contig145450_181814_176045",1.79115141475617,12.4035594928445,58.9028283351551,5.84031561936815e-09,8.24685314888162e-07
