"CoPt_E_rep1","CoPt_E_rep2","CoPt_E_rep3","CoPt_E_rep4","CoPt_H_rep1","CoPt_H_rep2","CoPt_H_rep3","CoPt_H_rep4","Falu_E_rep1","Falu_E_rep3","Falu_E_rep4","Falu_E_rep6","Falu_H_rep1","Falu_H_rep4","Falu_H_rep6","Ftele_E_rep3","Ftele_E_rep5","Ftele_E_rep6","Ftele_H_rep1","Ftele_H_rep3","Ftele_H_rep5","Ftele_H_rep6","Can_E_rep2","Can_E_rep3","Can_E_rep4","Can_E_rep6","Can_H_rep2","Can_H_rep3","Can_H_rep5","Can_H_rep6","Vat_E_rep1","Vat_E_rep3","Vat_E_rep4","Vat_E_rep6","Vat_H_rep1","Vat_H_rep3","Vat_H_rep4","Vat_H_rep6"
"contig80309",1.81427288771936,1.21295669158569,2.21383189724371,3.21450100408441,3.31715541169814,3.1351696159521,4.27138293728774,3.09721455177221,2.41748064338151,1.61157500078844,1.75074697179944,2.03630131116635,4.27771249409545,4.50446748937889,4.33208734304053,2.83530681728596,0.491829081743923,2.96955787951359,4.50958887054322,5.37788960379125,3.89773730430371,4.19484963283522,2.15581548492035,2.71298356465655,2.06739283653334,2.86498919508931,3.24323956111305,3.48036262836239,4.36497795966084,4.3253109433519,0.718855510763826,0.780360591163013,1.85056479588552,2.12373741830039,4.13243008738882,3.29030474416745,4.06001660594315,4.69347242538357
"contig146694",5.78809548573215,6.29595075407973,6.90648018956819,6.37361268703661,3.80367398107968,1.35128309452883,4.87676757162538,3.09721455177221,6.93670131464089,7.39247984768818,6.94703612838297,6.69891588240572,3.78980518973883,4.13495211886248,4.75931602882257,6.78434789967794,5.86584818631397,6.44972192729197,4.8566948461756,3.96953235886443,5.5701736574749,5.42460114035605,5.58105874171185,5.80161962741832,6.42606063784164,5.32948890664301,3.64013736249303,4.08663910182085,3.18610244588569,4.38284164517455,6.32572980078601,6.38958952741345,5.86879999070607,6.66005150531936,4.981474048985,4.25498069102726,4.8285960996514,5.15183824810389
"contig140774_54258_205078",6.71556021232751,7.39273118646876,8.4291961130841,7.15531604665372,9.38700518764515,10.6131846494862,10.3607621831897,9.71916041491188,7.82195463028072,7.07087464802806,8.37838915769872,8.29290612468963,10.0830196575596,10.0573578097386,10.3586818833535,8.57397762022334,5.72026067004604,7.90209503259992,11.2862110356285,9.97035138694635,8.8137790880704,10.0861887944754,7.89153112662803,7.66060137396952,8.07839442442644,9.12686142797465,8.97798038679821,8.17024554867929,9.87797432238094,10.2092900396906,6.04744476713592,8.09262411058091,7.5848664734652,7.15073744966617,8.77193623442939,9.4676621453776,11.1139225346628,9.53165462467467
"contig75834",5.39031694787277,5.65204254268367,5.33546946599662,6.01898767365358,6.30234288533647,6.77577507538922,7.06919954729036,6.86898864296256,5.39797516521328,5.46121749827589,5.20606897073671,4.98549033768928,6.60458878558279,6.65080421211236,7.22053075713019,5.15993564260012,5.10963282176338,5.56655196380604,6.63817258469897,6.4602985094575,6.76791371705788,7.54976824622661,4.96078640064307,5.36184243254557,6.06321304597552,5.84846610218303,5.7265440369279,6.3245166231634,6.13868694350835,6.20700651368526,5.70233412786167,5.69778222275364,4.84155228128672,5.73055122787732,6.08170733729376,7.02343392378488,6.43520761122992,6.65634736094315
"contig106360_177072_145683",7.16128570642135,7.40586963886165,7.11936484050665,6.99339706361004,7.953087380225,7.29803483681692,7.8481773498351,8.19140318597165,7.37259304000067,7.07433463211426,7.22596813354976,7.02255197414627,8.04594112209115,8.07537009258416,8.45544125700307,7.07179404155985,6.6878936234385,6.91872447094934,8.07346162203957,8.29120599517991,8.09032825868158,7.93747290856552,6.79700132268519,6.95832618175061,6.96915818108217,6.89851762754086,7.55373107065472,7.78806094947011,7.35271341372114,7.75888561715688,6.82074460363409,6.94537517333942,7.0408270308039,7.14354804417612,7.60891650681577,7.3679595585097,7.74864995143475,8.01862540695549
"contig76723_74826_138553",8.43110782006259,7.93796166275409,8.24023771104363,9.06250417933257,9.31639766192432,8.8116927503352,9.75180681910639,9.57827451816854,8.34375357816673,9.00314617367493,8.0983626657725,8.27442710246909,9.64531289042077,9.85917224725185,9.69294547837923,8.31456166338316,9.14546619068457,9.07812761364417,9.30904072711742,10.3090108395066,9.33933659727782,10.2671513559694,8.80014403637513,8.61583580545333,8.78569695874905,8.37993301006077,9.90243449169509,10.0102911503199,9.9056354940038,9.33811375960367,8.5713755666663,8.28138919968993,8.7938125720309,7.83238171465003,9.64116823544349,10.0346811797171,9.08360921689219,9.59168984433513
"contig69510",7.28257840719966,7.15820654228521,6.64089041165341,6.93600463794509,5.42442267316887,3.4414707376518,4.65293131861216,4.12519454014411,6.72890180964871,6.84644040747373,6.09059151325346,6.09443230072338,4.19244804065874,5.25110065992415,4.63047048136215,6.19735068708318,6.94982386589048,6.04986133337203,5.474558584202,5.43860582619509,5.047826309416,4.44041091058427,5.99553130439174,6.82393478335372,6.57816084804519,5.90422918179883,4.69831294224336,5.99155884697514,3.33058421752082,3.92158187130007,7.02938154211593,6.95022227523608,6.95690223502169,6.4890806619131,6.0601649987923,3.95534766862059,5.13427807291174,5.20010753565821
"contig218303",7.25768804122491,7.08167659342964,6.45509295171562,7.5507351849572,4.31906541874021,3.69399232415122,3.67981878310894,5.75034455443108,7.34315227435472,7.01795374019584,6.93685562400601,7.72561543764347,6.41058793386003,6.42545035407276,4.72816728936587,7.84412464078362,7.53657350504071,7.55570598864312,3.28792017422168,5.52514230271624,4.64736599230766,4.87566926971467,7.50222647785301,7.81915298891097,8.54433871644309,7.62676087538525,5.5062991441314,5.8284665564794,6.215145434987,6.6197315868265,7.37340455414676,7.94260251726613,7.20683306668372,7.34815265590319,5.89962744873281,5.88746241404902,4.4026110395115,5.15183824810389
"contig213138_69909",5.4791309297526,5.92454506541944,5.26318248627249,5.43927999479329,4.72552588477332,4.26126141040443,4.00571149399683,3.74505253457579,5.63729202610448,5.61166992632952,5.46412817958122,5.39927045264902,4.19244804065874,2.69080484767144,3.59008885523789,4.90071571661681,4.73315393409485,4.71326765398854,3.68537454108887,4.04957115375957,4.30127716696133,2.68258821355492,5.33280458384899,5.37151126317927,5.40714290595825,5.17181790071138,2.99455446549439,3.81511685577424,3.18610244588569,4.26539044749541,5.1558995536791,5.10785986160898,5.15870980505576,5.4213775525048,4.04739835067363,4.08275976002304,4.8285960996514,4.12164373323593
"contig60572",6.23689421336308,6.71445734352196,6.31512075192448,6.41620796791813,5.33795315736497,5.35743833378665,5.40503737797371,3.82951687503291,7.06683750193115,6.97417331673811,6.91972682732783,6.54484207054016,4.64165877578507,5.56943865572712,5.31503749560716,6.95813979389349,6.9714365028419,5.67443816725424,5.11063137934478,4.39421670635736,5.63367903539927,5.39577918094328,6.32430908407356,6.00165596487627,5.94380644752667,6.3141282782482,4.99814944301782,4.88854700248412,4.493338316004,5.21621933074825,5.85627367332776,6.4660356831809,5.70515628765663,6.4719625802291,4.83694641265807,4.71449827103828,5.347304190502,5.87119762540912
"contig150912",5.8841544516794,6.5818198650346,6.46944258615912,5.64212620500043,1.79546570537681,3.1351696159521,3.20832252634615,1.53534495146958,6.70805657495186,6.02321232251195,6.3062892426168,5.91519175492241,4.10182609948564,3.63693888339274,2.8904337901851,5.75954796379711,5.32640469256105,3.78792538179611,3.81804523794945,2.93028667379643,4.79355587568658,0.403599730875031,4.45819547838459,5.11944279677881,5.15092209276194,5.27412719229004,2.31360011454121,3.20438703695439,1.25739965847598,2.18621938030708,5.2916610135681,5.48714134069126,5.02627227693299,6.28205371845304,0.562749536963176,4.25498069102726,1.10419113651624,3.05929005647286
"contig204892_182082_182387",4.83926504601559,4.16988058933902,5.33546946599662,4.97353123050836,7.02111932395918,7.02631652465433,7.19605080384847,5.81392331760254,5.62844410186564,6.16626079763167,5.26150589860529,5.36156860576543,6.48418716263876,6.69907808733336,6.27445058072322,4.9923958726946,5.61434135686989,6.18369145660219,6.77505282290048,6.97254357501798,6.76791371705788,7.10956255778186,5.16677414727582,5.2717769751421,5.98067741766102,4.960115765687,6.47464918212999,6.70643973128847,7.43494348727564,6.84113183262719,5.9135269068855,4.71087703218971,4.69655734288292,3.86793280136885,7.21954369465943,6.99131218539135,6.77409147811409,5.84107213717125
"contig146791",7.56357112660178,8.46162002205812,6.15566455092947,6.55090067469185,5.16791040631197,6.27359088279273,3.94615779174595,3.65533391418595,7.8102658078282,8.14272707469862,6.36314925466677,6.90078794183084,5.78178595503038,3.82270707292947,4.48897928030109,7.58315966566755,7.72330973024712,6.22863077802038,3.46024469261873,4.86149350172428,5.98972682119757,3.16489846147026,6.93018203231781,7.09591384982432,7.38589030208679,7.09501853333268,5.18812154923637,4.08663910182085,6.215145434987,3.9972110168445,7.37340455414676,6.56415327375583,7.22205117300742,6.56099800057358,5.71896288584186,5.20932951001133,4.36397911192431,4.88281528362211
"contig600030_131146_140500_78614",5.8841544516794,6.18448541464558,5.31971579663662,6.3458368073089,4.08426328873003,4.26126141040443,4.43195717473535,3.55966368894971,5.9740418802916,5.26927603383827,5.79990944607059,5.77881921034617,4.10182609948564,4.60923243447392,4.2900454977382,5.87966902716518,5.35956601786357,6.40343542205525,4.4698030492565,4.67219975279119,5.00043154189139,4.26026819537343,5.98649682601771,6.41090472372885,5.96849149638428,6.00967813714938,4.61249286283103,4.16686698102647,4.72016587249027,5.15148501199777,6.36730675095746,6.00780762556834,5.69428506983644,5.80534807181391,6.01609061095186,4.45665566479728,4.61491095231763,4.7593866884357
"contig167936",6.48989474084735,5.92454506541944,6.10141445455973,5.84282760201992,3.38772675400682,2.21086201140316,2.86670553630392,2.61643597081444,5.755782049061,6.26645951852674,4.80466779998497,5.65960595379608,2.59427911239294,3.98726062822601,2.99881044639655,5.32421258778629,6.35944693211775,5.41925371524966,4.25253696470402,4.125401935686,4.84812166912713,3.29546458570766,5.56900489503436,6.06856879212013,5.40714290595825,5.61218905528839,3.64013736249303,2.65599349392174,3.89274458220586,1.901317766091,5.88518428270233,5.99847827698462,5.70515628765663,5.81443079492109,3.24908860373247,5.03121581520134,2.46017323369077,5.29205564802071
"contig175662",7.79865541766986,7.45978068746281,6.69684492901897,6.40086388965359,9.55741495503377,8.9022028068783,7.74492675537507,8.64910860475553,6.70385114009176,6.02321232251195,7.68314064316578,7.05046535806229,9.07771716705591,7.78235778008631,8.20132714009885,7.1849388671297,6.92234465055156,6.85135660596276,7.98802234495305,8.35165796245492,8.58591703067138,8.23869736684103,7.61497338504208,7.2268511387184,7.1687502538043,7.75614242169343,9.07742578775395,8.77376200913876,8.78930618973399,9.61364377438976,7.11729863852283,7.23475728819065,7.47164586748601,7.09592276910607,8.09546318558181,8.71471315206688,8.59690198139555,7.50229556518686
"contig170433",3.97187220675536,4.39740700296603,4.48533084637197,4.1221717457596,0.558364476070178,-1.07929291805517,2.32780361456186,1.06359849336626,3.69492033546111,4.56782459673369,4.45118182866814,4.10140795401253,-1.07929291805517,1.96065588280385,0.0727691361400164,4.38241115898559,3.85476855331873,4.58088758019296,1.5614970436236,1.1767058425665,3.48072218510007,1.59545196435661,3.63483630751539,4.06936753029597,4.12680324004018,3.89280300513065,0.980084298676831,2.12420305704898,1.74387533209273,2.18621938030708,4.17492469364239,3.43861520352839,3.61147734630404,3.6819528679617,1.80104414299813,1.39050568821275,1.43756011229634,3.34340988156386
"contig74479",4.16781922259702,4.59389062095575,4.27269322442115,4.24755412406234,1.79546570537681,2.74580670591219,0.825740584690133,1.89025839548267,4.07950730129317,3.99718513475232,3.62418690714572,3.45895791270087,2.59427911239294,1.96065588280385,-1.07929291805517,3.74509202432458,5.35956601786357,4.88029775788385,2.98336349161864,-1.07929291805517,2.78396491227017,1.11925526702973,4.80506404971524,4.26879447200437,3.83623394490364,3.85557061222213,2.31360011454121,0.530920764479163,-1.07929291805517,2.18621938030708,4.6495107524156,4.6164586057849,3.8651713440929,3.75924476996206,2.69959295505326,2.01934686607944,1.10419113651624,0.750910822268512
"contig147176",6.80171868317876,7.12363344745594,6.80829209331876,6.67089035333907,5.3556666463508,5.49675080365919,4.57643577365858,4.84642414532874,7.14336474897281,6.64245684504509,6.51685619537827,6.84723365171771,6.42934272439964,5.21835067015717,5.43563672824708,6.74270989380829,6.3676201907347,6.53090601536444,5.87563817798267,4.39421670635736,5.76710260783144,5.73186119222602,6.25075688359713,6.4479331778696,6.86125045056918,6.64937446891309,4.77931329767527,4.24286746226189,5.08862833555129,4.38284164517455,6.62896210373806,6.89095372497453,6.75722845124156,6.69980589784842,3.86064038406027,5.92195319191402,3.90719081189431,5.15183824810389
"contig73872_22180",2.09684005056138,2.43105904700175,2.62616470177276,2.31926484387948,3.31715541169814,4.47855845667844,4.36531542836068,4.67439653918397,3.16899605538029,2.79280136171503,2.83289298158685,2.88121900269363,4.64165877578507,5.31445130063262,5.16027879744603,2.753810813486,2.48660446918606,1.69293978847767,4.25253696470402,4.62072382604657,2.54062209693893,5.0706239048529,2.27932242068743,1.81352938523704,1.37731611709562,1.95578980784017,3.64013736249303,3.81511685577424,2.39690486420561,3.35897372932631,2.36841111550083,2.07250335256824,2.47628677163534,2.43769333625883,2.69959295505326,5.441023876687,4.19819289959125,5.55589706634501
"contig204076",4.8771113929011,4.19431740677692,4.5270870598538,4.72514058105736,2.9942713641937,3.4414707376518,3.39806797219989,1.06359849336626,4.10524505157845,4.89967084134707,4.39279383996027,4.40303932274529,1.93078559685287,3.02968243706042,2.8904337901851,4.7194045993369,4.18583581581633,4.43512187227117,2.86566008522027,1.65730610577573,3.40993700770928,0.403599730875031,4.00060778748102,4.63269086960343,4.17001255184513,4.73259991260099,1.79572565057762,3.04369154188356,3.02552428865746,3.10918754445984,4.50798158403897,4.73354675862342,4.6523051218302,4.41350902719569,0.562749536963176,3.18063168735698,2.95199638116989,3.25477805309612
"contig168175_163868",4.56562313665685,6.08344122434336,7.03263528189742,5.65511797276734,7.12805547946878,9.00789656351452,8.47360540029173,6.48222769347315,5.67215086993317,5.74790348297171,6.17385740460496,6.652836519957,9.92018853272883,7.81009704499898,8.4906697488006,6.66124366707865,6.37574740634891,5.85725756583594,6.20132527279984,9.97420189747314,8.69785702539145,7.81763817131723,6.65026413898757,6.44335626242067,5.71494908608078,6.1392633756427,7.86336768040641,6.78480452263647,9.61243705502951,7.91328761072423,5.56614130647785,5.6745388800115,5.98931976903151,7.47098642637467,9.18409567233407,8.33102370728691,10.1667279495176,9.10231441430816
"contig129405",4.13695427426795,2.0576179832787,3.40038426579124,3.66340820503508,6.12778308502265,6.52216440618269,4.24691210012968,5.83450848230072,3.47566123844661,4.1093696342344,2.83289298158685,3.45895791270087,6.09537000031378,5.34511308699992,5.74665548603462,2.5755547067405,4.90022370708528,4.27295587079328,6.32911804948213,8.00538017562321,6.83699325263755,6.50024260216914,4.74204344111338,4.49793702582507,4.63842118628844,4.41195751380515,7.58786161347794,7.22039361684198,6.8990675714944,5.18421522285045,5.00602279667404,4.88298110103186,4.93686666255427,3.60028450496114,7.46059445958694,7.59333249225502,5.40552685714383,5.44008364857971
"contig190343",0.69117386647739,2.0576179832787,2.57399805404074,2.66585518060711,5.95262607477404,5.28238943010882,4.387873117801,5.00010711897485,2.64508628919989,2.22341411004629,2.71074611205446,2.37588047267052,6.02313007581966,5.43337224384975,3.51906917933834,2.25853609537755,2.70874762688266,2.78931170858142,4.4288888458577,5.31450542972906,2.66741808574609,4.9957728640105,3.63483630751539,3.49283375043733,2.53224834029829,2.4311067144897,4.52124299667431,5.10764276672969,5.88150479128098,2.4240307683126,3.4629418624862,3.32378644516969,3.3034474473196,3.42161559248422,5.19419789843489,5.06247069294403,4.54755679721669,4.39481335626674
"contig171756",3.7854299652432,4.24198327878344,3.62209812838455,3.41111102583865,0.558364476070178,-1.07929291805517,-0.325436839008848,0.358058136817094,4.25071532400356,3.55729987321229,2.94550059090571,4.2736887869736,-1.07929291805517,0.409301617963345,1.14318373218671,3.12182303564736,3.8074853672533,1.20988123167203,2.2661430157445,-1.07929291805517,0.625072439496815,1.11925526702973,3.26813967542181,3.08617601442208,4.17001255184513,2.4311067144897,-1.07929291805517,-1.07929291805517,0.517983786514049,0.366063275712478,4.50798158403897,3.82380580851631,3.61147734630404,3.46839967540239,2.4574275498719,2.01934686607944,-1.07929291805517,2.03634274913763
"contig105497_98891_90160",6.55555257210694,5.76239463616989,7.47450520585285,6.47600260783204,7.12805547946878,9.74083180281006,8.41165782631623,7.98592515186726,7.4398812194557,6.67472644063938,6.33758125368949,6.03977947661449,9.71001636644544,8.10254424622465,7.75264907315136,6.41178652668335,7.55458425960513,7.26347611314718,8.63976121633085,8.4581418874126,9.04449891555663,9.74426676956426,5.79280036003984,6.13819043080326,6.38996679557591,4.99477655071984,8.75080105085672,9.30601282847787,8.26778563856746,7.42410793289971,6.40771898480278,6.59543026619612,6.70943661638288,4.86198773176192,7.63828962557111,9.79289576484045,7.56073492245332,8.10355611927759
"contig106601",2.43803997575983,2.65885639591514,2.81779421048082,3.31615267029969,0.558364476070178,-1.07929291805517,-1.07929291805517,0.358058136817094,3.01457815956488,3.29794802903247,2.50563213335232,3.45895791270087,0.665741112763764,0.409301617963345,0.0727691361400164,3.246230918194,3.07098528774052,3.27394651214641,0.128089386050344,1.1767058425665,2.07548372922567,1.59545196435661,2.68877938239173,2.29208243406738,2.88326187585617,2.32614123613291,0.980084298676831,1.76044736942476,1.25739965847598,-1.07929291805517,3.1179554031855,2.9889676688816,2.91128015603523,2.77198250327063,1.31086503800447,0.930212993584798,-1.07929291805517,1.19386763557528
"contig184485",5.63083379123334,6.22656013464511,5.40445600818985,5.47635116197394,4.95201077129966,3.80540566338195,4.36531542836068,4.53041717834348,5.51780689299705,5.7651333943453,5.60854382472137,5.44805425440383,4.10182609948564,4.84202687721253,4.15602789730712,6.45754717646022,4.90022370708528,5.3878993840584,4.29868671072186,4.90517573117748,4.30127716696133,4.12632320265814,5.94978229573172,5.75805481480277,5.59324732642496,5.76045861619964,5.24626591788448,4.51221665629273,4.36497795966084,4.06907222507517,5.2916610135681,5.48714134069126,5.55700893450818,5.79620780446414,4.61853010860028,3.81558345091941,5.11113775857618,4.26468438206017
"contig176668",6.71556021232751,7.05189780950904,6.72701792750848,7.29674301757662,4.75251960052728,5.62378741013967,5.32547172340433,5.32505407773737,6.88934245575281,6.94044346336849,7.54475097522398,7.00227792076614,4.43446702943708,5.64531604149707,5.18342978428187,7.06336231660017,6.3429601781867,7.28916055640931,4.97510266134341,5.84970216075585,2.78396491227017,5.10664175998261,5.45573323628288,6.97110163299575,7.12550254649402,6.96557970743137,3.4552943853992,5.61626290664282,5.0049550033174,6.23851443995196,6.07279873977679,7.03935188118931,7.19145272099354,6.16621634294452,4.93488856588661,4.14248040469702,5.51536446962841,4.07062827208857
"contig145466",5.37717084893171,5.99578996028045,5.86137642901357,5.45422296338732,7.02665863134858,6.6912637697087,7.12061266216622,7.33407295127423,6.11373109050416,5.70390634843661,5.79990944607059,5.68017154171953,7.44394089195798,7.24573984405971,7.64419055731739,5.55823874101871,5.00872443526147,5.44994108699549,7.20275897652648,5.80428034506997,7.45774020151541,7.43404957310168,4.26251562866089,4.99985838937734,4.63842118628844,4.97755024648032,6.32079545968183,6.59485758000224,6.09888245008414,5.96478245513888,5.2916610135681,4.98097332570515,4.88043689479346,5.67179348177828,5.6045654895937,6.71467017842151,6.64309027054028,7.03462771725802
"contig600080",3.47582810512049,3.44988836210396,3.33919017567326,3.41111102583865,1.57124286319705,0.596768257434382,2.01650222582399,0.358058136817094,3.58945212688593,3.34454172316665,3.72228624550726,4.35268207830706,0.665741112763764,-1.07929291805517,1.75087420561571,3.61267155383513,3.70799957745769,2.78931170858142,0.128089386050344,-1.07929291805517,-1.07929291805517,-1.07929291805517,2.59678781375254,2.02433990354308,2.65898176599388,3.00758982289453,-1.07929291805517,-1.07929291805517,-1.07929291805517,0.366063275712478,3.30073607821855,2.74303183868598,1.02845392793855,3.51371416379538,0.562749536963176,1.39050568821275,-1.07929291805517,0.108434567483067
"contig195737_65261",7.18788033909305,7.43179295070641,7.31082686738777,7.55767043840608,8.20836936669528,7.8591285198116,8.3950503979242,8.15912546507982,7.38840196254088,7.36449079924639,7.45486112537285,7.27325027023273,8.25488104966065,8.13799812833422,8.45781677539598,7.32906693080185,6.830719461461,6.82818297050122,7.91582991817411,8.85052078483555,7.97859176662642,8.76351141337538,6.98564367864352,6.96472804858257,6.91938175865408,7.29252237023993,7.6101748260957,7.82561905643755,7.7939680207539,7.98005116475209,7.56425846850383,6.73678717107958,6.89653124869896,7.16855576496804,7.56370413565756,8.16096267972904,8.13448457383315,8.01188040158535
"contig148848",5.70635997731657,6.11578431981093,5.18708159205055,5.10243319701771,7.07022368728259,9.13598385928612,6.85113735590363,7.8859245413609,5.04594298372971,5.00495131878825,5.72300344143345,5.97467375919579,8.23902275128612,5.11538884107357,7.82803857239143,5.31002770739032,5.30953374104521,5.3878993840584,7.65262067096773,7.47827241063515,6.69535941866497,8.23463408775015,4.65349075502238,4.78515788650701,4.99144924464244,5.07795152114308,6.49876876685648,7.09271387168107,6.93342080704727,6.12508791552645,5.56614130647785,5.20838887230819,5.56896090598046,5.3356525368303,6.0601649987923,8.77255778960419,6.85988643260853,5.57432665721319
"contig71785",4.49435737106875,4.06777105214108,4.65814247087194,4.42490314055649,2.57763920158358,-1.07929291805517,2.12790150661264,-1.07929291805517,4.61556351655329,4.18813031956554,3.75355767575247,4.3005033444913,0.665741112763764,-1.07929291805517,1.75087420561571,3.36075722199304,3.94492540009273,3.05188415348885,2.73749381602136,1.1767058425665,0.625072439496815,0.403599730875031,3.8886807987839,4.49793702582507,3.83623394490364,4.1295607452162,2.31360011454121,2.4144636452323,1.74387533209273,2.18621938030708,4.58048098380568,4.64064881270323,3.70109118045387,4.28871699075806,0.562749536963176,1.39050568821275,2.72694227188617,3.05929005647286
"contig72300_78000",6.48989474084735,6.8163736756135,6.77690673992077,6.22034060758302,5.26484076143916,4.00533043084612,5.73037395512606,4.92531104862941,6.48114642806908,6.84238750359966,6.55285385117464,6.44622893912673,5.12846049373704,5.66974686352408,5.20621512607566,6.50812724000943,6.830719461461,5.85725756583594,5.62703637011899,4.62072382604657,5.39798551243166,5.30568856770867,6.11641030819647,6.40620862201607,6.55389848780028,6.60519288524031,5.40783603727231,5.46580555236272,5.0049550033174,4.93778537195519,6.16998077361744,6.43870346459213,5.9714210293682,6.55016446614533,5.07036142391619,5.93889421302491,5.63375818777768,6.02650245196218
"contig104480",4.8771113929011,4.24198327878344,4.49938429716928,6.67089035333907,1.57124286319705,1.35128309452883,1.61900378833277,2.4124818057689,4.81589997212291,6.34303928399876,5.03845419451062,8.12304459900429,2.83834559667186,2.48592989963289,3.84364288706918,8.11280541812315,4.18583581581633,7.20620635751002,-1.07929291805517,2.5448016505157,1.38477694639477,2.47781270966748,3.68036789184063,5.4647944328192,6.83464287684412,2.62057785776029,-1.07929291805517,2.65599349392174,1.25739965847598,0.366063275712478,4.95239200060539,4.66444009313907,5.09401020679072,6.02469146156987,0.562749536963176,3.66081246762413,1.10419113651624,2.70514450714537
"contig203672",9.73326794665783,9.27119907470778,9.45459279310355,9.81327640557365,8.67137670227624,7.6436658330212,8.43621592683126,9.33631888763593,9.6491911197485,10.1142696935572,9.85656793122222,9.67405602800226,9.22721410606348,9.28251996415207,8.68365754922843,10.0960477497683,10.2330596928765,10.6399632574904,8.8324724493101,9.05098975034586,9.29337489123069,9.20678510244914,10.384944778813,9.50066251829432,10.2118786312076,9.80593991347916,9.19280578221548,8.54521140938432,8.6203552985907,8.52791131039214,9.86164069575045,10.4169334125991,10.160458443994,9.58084133912399,8.34744964993844,8.74873706821925,8.67590726674071,8.31284549833534
"contig176046",5.68518148404828,5.43337860939668,5.40430663653779,4.93143501882178,2.45152800462838,0.596768257434382,1.27622068585502,2.4124818057689,5.3663947530471,4.50767519409659,4.47013091993585,4.79120181405529,1.43269502855952,1.12619636492531,1.97969510704203,4.35503854040123,5.40792118792024,3.68848877577794,3.28792017422168,-1.07929291805517,3.84505028268568,-1.07929291805517,4.58331627850049,4.9619608475298,4.47575052782513,4.48691887782641,1.79572565057762,2.65599349392174,2.10702777463373,2.62813288066709,5.33421696314981,5.09040227842165,5.02627227693299,5.05826386736097,2.90689193370836,3.74027242568959,3.3181077561979,3.25477805309612
"contig150866",6.91065521403076,6.74786043284154,6.35043858934729,7.0778335385501,8.40407380287123,8.41043989331531,6.90686875736357,8.67787225752284,6.82496887327577,7.16474899022754,5.53782796738324,5.24216454810736,8.99829814812654,6.92898982956437,7.11611776360911,6.96720746482239,6.86576434687625,7.15124493667529,8.79069632406109,8.06436827788835,8.20974273980618,8.69418731677591,7.37991567838953,7.06645272298835,7.09219414348266,7.20641941940152,7.87262669893564,8.55269647584009,8.58116796549348,8.17991290415299,6.85036867948176,6.85004392282526,6.91068892290258,6.68006562949328,8.39124117630382,8.39073071105646,8.45707420051371,8.32105380546364
"contig53711",3.61671833561582,4.14502271118707,4.25623491894246,4.10333616507643,5.91727774937582,5.56166693248039,6.14219272152949,5.97092386794537,4.71920636036974,4.1093696342344,4.66363132572928,4.45169797130027,5.301314746507,6.01305832092865,6.50326936734563,4.40927408545398,3.65555987001566,4.46547707072389,6.22541816470944,6.25616503540826,5.48664693075215,6.93024064475703,3.68036789184063,3.22063798014861,4.21196527119621,4.22023008922017,5.24626591788448,5.22472305563384,4.96122521330884,5.67351764136519,3.60873970610535,3.86545570364897,2.66628441633853,4.03265242874614,3.39389248444161,5.61974590334459,5.01467606040245,5.10189790937994
"contig99511_75664",5.80782577033976,5.63429035159881,5.96628546217284,6.13016964889663,4.4567424541698,3.80540566338195,5.11173408957346,4.12519454014411,5.92430235933553,5.97959361944171,5.3663713323188,5.77881921034617,4.93204047506624,4.55780072444606,4.75931602882257,5.55823874101871,6.03959622708795,5.68737387361708,4.29868671072186,4.86149350172428,4.87464966339873,3.97865753861956,5.56900489503436,5.75066437719667,5.44281481583017,5.34300364549178,2.6938862320546,4.31506383755568,4.55347521787644,4.26539044749541,5.24781151516797,5.88155039870134,5.90696663304931,5.9022451050807,5.02660219468943,4.82797365694856,4.58162690397124,5.02358837511539
"contig163718",0.996419158377952,-0.357090251271402,1.52859037970512,1.32546912247389,3.31715541169814,4.40969963178288,4.61519048652271,3.55966368894971,2.04442725792178,1.88811029702456,2.35065785945634,1.59135681274159,4.43446702943708,4.65889355709994,3.28226552566051,2.37212702653852,-1.07929291805517,0.890022189050547,3.81804523794945,4.45426369438241,3.40993700770928,3.81413604997452,1.04714627739776,0.0374613707695421,1.64569833223528,0.685806774951488,3.95107114135687,2.4144636452323,3.69334820922115,4.06907222507517,-1.07929291805517,0.381608588929681,1.02845392793855,-1.07929291805517,1.31086503800447,4.86389844147418,3.39676166507419,2.23475896297415
"contig177183",5.13314369852316,5.06062212177405,5.53284778181436,6.4575816140265,2.90084316811595,4.00533043084612,4.06290399743054,5.10549758844565,5.85013249903288,6.2481946919696,5.53782796738324,5.71048047837707,2.83834559667186,3.82270707292947,3.44437157688819,5.57019081547764,5.70743828573931,7.3268496877328,4.25253696470402,4.39421670635736,3.7335269411019,4.83330513105386,7.40386488246402,6.94219611618632,7.20555689980945,5.67765310430254,5.30215742027223,4.24286746226189,3.4619046326353,3.9972110168445,6.6117672251153,6.55145011426062,7.05364315753042,5.51349084603914,5.30823983038776,4.63356505116136,4.8285960996514,3.96284405432128
