"logFC","logCPM","F","PValue","FDR"
"contig158041",3.41481398671984,5.67077796382155,34.8292340312317,1.10227250275881e-06,3.39190127172766e-05
"contig150863",1.54514723412755,5.34295902339712,34.8186581598413,1.10525012281358e-06,3.39415124097366e-05
"contig99689_83153",-7.05753655912278,2.28547733559017,36.1758599528784,1.1133417416841e-06,3.40601122391444e-05
"contig158472",3.51293552791626,5.51023919506605,34.7890885029825,1.11362071918309e-06,3.40601122391444e-05
"contig167408_172036_156571",1.51150917011534,7.78939821386694,34.7743577307712,1.11781575146309e-06,3.41193498764764e-05
"contig22456_98888_156741",-2.36910506214993,6.36958838196113,34.6468198006185,1.15484366539907e-06,3.51068719818092e-05
"contig152884",3.13812155869815,6.45898366574222,34.6454568011266,1.15524632952371e-06,3.51068719818092e-05
"contig182631",6.81928886800207,4.46638125644992,36.3476704336155,1.16079847968711e-06,3.51068719818092e-05
"contig171614",2.21040224876661,4.78201055079317,34.6234953098018,1.1617548482709e-06,3.51068719818092e-05
"contig116689",3.53214878415469,2.461598936858,34.6233879893636,1.16178674901745e-06,3.51068719818092e-05
"contig148710",-3.57181604332769,7.21139528820974,34.897527805927,1.1686503606284e-06,3.51460693260035e-05
"contig151970",1.84483304053927,6.17701094830509,34.5956693261538,1.17005720865445e-06,3.51460693260035e-05
"contig108823",2.56082618961811,5.98650990270333,34.5956519771435,1.17006240459195e-06,3.51460693260035e-05
"contig53470",-3.04093627867201,4.11841275632871,34.5512974023753,1.18342661989416e-06,3.54769698412319e-05
"contig154007",-1.37428947274825,8.5257770003005,34.5350941444749,1.18834897196575e-06,3.55539893414464e-05
"contig148607_176183",-1.86073654257393,7.21805439279067,34.5174616919504,1.19373014829724e-06,3.56444047640769e-05
"contig117574_147042",2.00484396883429,5.27533480662285,34.4684332190276,1.2088290715569e-06,3.60240600436946e-05
"contig10640",3.79334655939531,3.7103709288382,34.3904264991409,1.23327069525885e-06,3.66800923910748e-05
"contig146447_205870_218311",-2.47046358463395,5.83540569265992,34.3080632119552,1.25964646452973e-06,3.73909595924943e-05
"contig150919",-2.87507618011444,4.86941626833365,34.2945178295343,1.26404111047578e-06,3.74478375258402e-05
"contig152615",3.55270622886823,4.7136289508293,34.2860271624369,1.26680409036902e-06,3.7456248535001e-05
"contig116169",2.74029267931178,5.46635627869865,34.2440909909526,1.28054484854715e-06,3.77885783529276e-05
"contig79060",-2.76527570449737,4.97621258557808,34.2172037107789,1.28943770474343e-06,3.79052105381078e-05
"contig176989",1.947660547771,7.05734345534561,34.216971654155,1.28951474065705e-06,3.79052105381078e-05
"contig106584",-3.33195311409639,4.55976423785828,34.169476642883,1.30538476122418e-06,3.82972006938566e-05
"contig205335",2.38994722959655,5.46598313135199,34.0974253843196,1.32985627807785e-06,3.89395319873611e-05
"contig69821",-1.99098142959808,5.07117080519343,34.0490220437776,1.34656859483932e-06,3.93526206952172e-05
"contig97461",3.61354638799927,3.94365500794391,34.0393498719566,1.34993471684899e-06,3.9363818794018e-05
"contig179377",2.43966573686584,4.73915850029501,34.0329628669897,1.35216241671158e-06,3.9363818794018e-05
"contig110184_182221_2856",2.06257289461042,6.52261909813515,34.0072302867994,1.36117711866849e-06,3.9550048242235e-05
"contig176936",3.14350320885066,6.37614947285586,33.9672937852742,1.37529408046392e-06,3.98835283334537e-05
"contig18731",4.25365635971672,3.94305877564569,33.8816262465771,1.40610213324165e-06,4.06514609884075e-05
"contig176933",7.49743062163046,8.27151268098403,35.9709486599803,1.40715560903681e-06,4.06514609884075e-05
"contig68452_108879_78742",-2.46794196528885,4.37658981710194,33.8497324116428,1.41775794340199e-06,4.08795892497341e-05
"contig170073_175596",-1.64177045412576,8.85126003633067,33.8128583389921,1.43136151939346e-06,4.11932213266968e-05
"contig112656",2.33237507454421,4.1128985768976,33.7609374169546,1.4507510851818e-06,4.16718595931784e-05
"contig178409",4.2540720721979,7.29432128474174,34.5629426145992,1.46745728593526e-06,4.20717497783601e-05
"contig182414",6.78384358632697,4.19716316496708,34.4208717334942,1.47277250768319e-06,4.21441663230781e-05
"contig145138",-2.44482512486976,6.87255250466384,33.619391314115,1.50503748254668e-06,4.29748716688211e-05
"contig114948_157467",2.50799782869121,5.14238807665758,33.6131222890681,1.50749103080781e-06,4.29748716688211e-05
"contig110510",2.4595630524153,5.69867783144523,33.5210411753154,1.54402176450389e-06,4.39333801127857e-05
"contig170222_140059_115461",-2.07701464238437,4.54146626189542,33.4913895567616,1.55598395233355e-06,4.41331192503282e-05
"contig211526_160551_158949",2.06454428537706,6.9548301083944,33.489169587495,1.55688348404427e-06,4.41331192503282e-05
"contig76296_111262",-2.73169376411773,5.05735155494833,33.4765222621733,1.56201870215643e-06,4.41957688593287e-05
"contig73054",-2.8714759862802,3.54547468996039,33.4333031006092,1.57970292673422e-06,4.46125822804249e-05
"contig71901_203865",1.71330714542225,6.90152651816948,33.354004216066,1.61270402802869e-06,4.54595991781445e-05
"contig78055",2.02785600238162,7.08598500527538,33.3187801279474,1.62759647244315e-06,4.57939573596713e-05
"contig52274",-3.12421810097563,3.97314765427589,33.3115314847552,1.63067917380789e-06,4.5795411964802e-05
"contig147952",2.56335708126732,4.77064699407707,33.2828279574008,1.6429470817432e-06,4.60543366568794e-05
"contig23214_71374",2.05299074889105,6.95353492079292,33.237139734602,1.66267637063731e-06,4.65210690443688e-05
"contig194129",1.92005760595195,5.05944816638883,33.2172140280234,1.67135923883563e-06,4.66516476774286e-05
"contig76275",2.35102882926659,5.96971618287908,33.2122756104921,1.67351863400399e-06,4.66516476774286e-05
"contig81777",6.21622262387429,5.34025409052331,34.3052691900964,1.69237919751616e-06,4.70840701760679e-05
"contig130286",4.83629574455508,6.11241421206568,34.0172863776544,1.69593573365193e-06,4.70840701760679e-05
"contig148577",-1.98831115997333,5.78129179133525,33.1559012900108,1.69837965755225e-06,4.70840701760679e-05
"contig19196_74211_158296",1.9651054276616,6.78890813278482,33.1480515069929,1.70187231946058e-06,4.7094485118553e-05
"contig25932_82041_7002",1.68422769566088,7.57383258045002,33.1394098086353,1.70572613557318e-06,4.71148376277425e-05
"contig133281_210552",2.2613901833969,5.54612947391507,33.1067049549559,1.72039497126069e-06,4.74066663519115e-05
"contig151351",1.95151178052901,8.57636480677479,33.1018881685091,1.72256667067307e-06,4.74066663519115e-05
"contig110089_143538_219042",2.85116016850864,5.35735367390093,33.0703666843112,1.73685035285651e-06,4.77128581478345e-05
"contig115890_205214",3.31916476557457,5.02235688516351,33.0304414206942,1.75512249421331e-06,4.81273062886914e-05
"contig150180",-1.90178919392516,6.87364640246297,33.0137622051996,1.76281609255207e-06,4.82507035187849e-05
"contig104578",-1.73339136709787,9.03901537127288,32.9804430513267,1.77829235408634e-06,4.85862914609232e-05
"contig174328_108394",2.86099304515517,7.31665812789654,32.9363874863413,1.79897686901047e-06,4.90013300801484e-05
"contig112946",2.58205304465195,3.98021819753553,32.9290655328698,1.80243922765054e-06,4.90013300801484e-05
"contig174263",1.74854051384764,6.39088164399366,32.9274320460845,1.80321262324194e-06,4.90013300801484e-05
"contig99943",7.57106751219088,7.295213246894,34.7594845342677,1.81199691032677e-06,4.91516361187201e-05
"contig145127",-4.06844241135331,6.36278294435658,33.3853151864239,1.8188977219087e-06,4.92504044450154e-05
"contig98503",-4.62119641925985,2.57371525750682,33.6338367268591,1.84840290010014e-06,4.99597842891111e-05
"contig151821_113188",2.47783531640973,6.91169532729238,32.8200727195628,1.85482227529732e-06,5.00437674240486e-05
"contig75137",-2.97365696940025,8.65689438899466,32.8769401987714,1.88344218912126e-06,5.07253619169932e-05
"contig113897_152620_73483",-6.11414759375322,3.77190252678825,32.8397111577348,1.90778870019556e-06,5.12896431872859e-05
"contig65657_97460_7782",-3.85969994942271,5.1592899392156,32.7238603540139,1.92129082528048e-06,5.15608935686727e-05
"contig77070",2.75808130103626,4.27671579658411,32.6729754085843,1.92809012634985e-06,5.16066593958648e-05
"contig99022",-4.42160083510729,3.09721450911898,32.6695597640213,1.9298274246253e-06,5.16066593958648e-05
"contig68546",2.10608108065447,10.9914188632897,32.6353132048152,1.94733820266307e-06,5.19452195124124e-05
"contig189492",5.14148318864829,4.89385760724465,33.0885730509438,1.95187557067992e-06,5.19452195124124e-05
"contig171405",-2.45617232400589,5.072408472315,32.6209697612538,1.9547221662885e-06,5.19452195124124e-05
"contig82681",2.66709620494242,8.05080158183834,32.6180284961949,1.95623998296132e-06,5.19452195124124e-05
"contig109623",1.90925069006046,4.37683595265332,32.6057078381207,1.96261154510226e-06,5.2022978657807e-05
"contig160402_178588_169464_82650",1.47058642221785,8.52158292159946,32.5176534471433,2.00879342488805e-06,5.31538701517226e-05
"contig176046",-3.61207433411044,4.25380776367813,32.4475772423683,2.04636870530159e-06,5.40534698748282e-05
"contig149114",7.09154648913479,1.49276547235279,33.6241861118398,2.07037398088721e-06,5.45921125256979e-05
"contig83050",2.78388495849119,5.60506936688706,32.3790737640849,2.08382116528412e-06,5.47761159307088e-05
"contig147503",-4.08842999066548,4.04487480534292,32.3776576710574,2.08460299557599e-06,5.47761159307088e-05
"contig108524_123069",-5.12146494782186,2.50152503057749,32.3529950509274,2.09826927687881e-06,5.50394974034062e-05
"contig175552",-1.47538510677858,6.85130765235608,32.2963059433473,2.13004352357351e-06,5.57761310184959e-05
"contig203574",1.59019065954308,6.25673597372896,32.2714074427865,2.1441598955016e-06,5.60174959933863e-05
"contig139133",2.96795505823335,6.05787220455509,32.2603349678263,2.15046931916959e-06,5.60174959933863e-05
"contig146414",-6.7367273564959,2.16091508174223,33.469407092236,2.1515198921435e-06,5.60174959933863e-05
"contig107946_69479_110858",1.95315407376015,6.01889232162491,32.2539942874116,2.15409128149828e-06,5.60174959933863e-05
"contig148474",-1.77854676597458,6.44438098846934,32.2447687494822,2.15937269767937e-06,5.60583541052193e-05
"contig82315",2.02457606854349,4.43898808208733,32.2354246243757,2.16473598992035e-06,5.61011939480387e-05
"contig145471",-2.95252527350307,8.86458446722325,32.3795001593898,2.16993974005214e-06,5.61397594733695e-05
"contig147542",2.68413502829053,7.5130015864946,32.1969158807366,2.18698842846545e-06,5.64841165225375e-05
"contig146578",1.92821919549248,8.47095511260173,32.1705969647192,2.20233626469762e-06,5.67834447496866e-05
"contig190048",4.22593779375834,6.5168898973198,32.7230896271046,2.24705037313203e-06,5.78376219551138e-05
"contig98241",-3.56038869751953,3.43611130301546,32.08238646825,2.25461377647268e-06,5.79336046747037e-05
"contig109257_213679",1.54840851443893,6.8635160788438,32.0737749851477,2.25978731391854e-06,5.79679567504165e-05
"contig147465",-3.05968032371787,4.58470260703933,32.024685620652,2.28952004370897e-06,5.86311158311844e-05
"contig213146",3.07091055013558,3.27840579952353,32.0016750046691,2.3035996712489e-06,5.88074053402485e-05
"contig204265_211636",-2.76383204949528,3.91576481818937,32.0007159281181,2.30418849436939e-06,5.88074053402485e-05
"contig55464_209129",1.22602513254332,8.52061876995065,31.964576702761,2.32649272676781e-06,5.9276523792133e-05
"contig147419",1.58837079939199,8.16959037998547,31.8848165956403,2.37653225334377e-06,6.04495384103889e-05
"contig106889",3.47156450305669,2.42100433226446,31.8145065790927,2.42158904107524e-06,6.13941333996499e-05
"contig55053",-2.31658132120757,5.07906596465173,31.8084742421603,2.42549668064658e-06,6.13941333996499e-05
"contig72815",-2.11238072485311,5.22531293579176,31.8079160524956,2.4258586034543e-06,6.13941333996499e-05
"contig600170_69933",-2.72700579932763,6.57020403818174,31.7515637480284,2.46269282752097e-06,6.22221169414956e-05
"contig204372_8657_170896",-2.8061267086775,7.61721047846225,31.723319474326,2.48137698230214e-06,6.25895239158647e-05
"contig172249_107304_209565_86661_203560",2.01351039690783,7.52198083827728,31.7024318572453,2.49529114360317e-06,6.28355898145006e-05
"contig136052_204237",1.59420678917476,9.50158352461097,31.588849762822,2.57241420357404e-06,6.46698938465894e-05
"contig145821",2.05890520083544,8.51605792164345,31.5761354915513,2.58120316759724e-06,6.47085669255206e-05
"contig204380_82541",2.12034564318469,6.34049135794664,31.5742372436888,2.58251809226877e-06,6.47085669255206e-05
"contig149905",1.8349604605225,7.34321348617437,31.5383941160937,2.60748047171482e-06,6.51509331791412e-05
"contig105501",3.28656007990507,7.49379998858002,31.7953000328869,2.60879704635518e-06,6.51509331791412e-05
"contig73344",-2.4526374640702,6.49594473507164,31.5097370632572,2.62762210849074e-06,6.54091649585616e-05
"contig68366",1.96943607052409,6.52847774986825,31.5094912911763,2.62779556091382e-06,6.54091649585616e-05
"contig111827_78794",1.48847776275074,4.89924830162307,31.5026569635344,2.6326237161332e-06,6.54215653405534e-05
"contig600030_131146_140500_78614",-1.85385102342192,5.43646185829469,31.4788609475976,2.64950803891636e-06,6.57330327750202e-05
"contig169216",-1.97568345141567,6.21398229426929,31.4560449424831,2.66580477989184e-06,6.59559943771824e-05
"contig203116",3.62534276968037,4.17727987977775,31.4540626632746,2.66722566446876e-06,6.59559943771824e-05
"contig107747_113402_82447",-2.49670891417368,4.51815528490439,31.4382582071818,2.67858293828726e-06,6.61286104813435e-05
"contig103993",2.31324612349482,6.20370857154098,31.406461532982,2.70158795390211e-06,6.65877526843506e-05
"contig114075",2.18286643293286,5.28173955207651,31.3901016962164,2.71350584107356e-06,6.67725728872646e-05
"contig26748",4.3576843167419,3.850910828678,31.3683796691232,2.7294161586518e-06,6.70548760017398e-05
"contig203425_158423",-3.03808182538899,4.87905107626184,31.3189391821927,2.76599857147465e-06,6.78432993772896e-05
"contig26382_187757_137921_76998_66531_52954_148977_91410_105322_203802_151804",1.76335097675428,8.16050967006129,31.2651693193478,2.80637490906642e-06,6.87220721249344e-05
"contig97554",2.60069930784845,7.48743583069808,31.2053715454241,2.85201221009898e-06,6.94677889392196e-05
"contig152609",1.65800162471526,7.38327010794266,31.2053144827242,2.85205613367902e-06,6.94677889392196e-05
"contig211927",-4.69815529990402,2.76482824459804,31.2017383732722,2.85481024733501e-06,6.94677889392196e-05
"contig146694",-2.54079024731299,5.77662891842082,31.2012085313918,2.85521854068803e-06,6.94677889392196e-05
"contig147409_217600",-1.57716858347864,8.86880067471571,31.1818415838608,2.87018515436881e-06,6.97196583558817e-05
"contig179752_152675",2.41749962384299,9.27409446958218,31.1486877404168,2.89599945322369e-06,7.01256905999198e-05
"contig73280",2.11822623371655,7.62529204103662,31.1484529620382,2.89618313153418e-06,7.01256905999198e-05
"contig99523",-3.38325777381486,6.45670203324718,31.2568948435366,2.90209056063729e-06,7.01562980490701e-05
"contig149768",1.97366715993372,5.49621017459991,31.1266315446862,2.91330907640877e-06,7.03149949448244e-05
"contig79929",3.00344210027637,5.85542612196701,31.0879263630013,2.9439502947141e-06,7.09412201002158e-05
"contig60889",3.5611352266542,7.02906920081372,31.4436453247036,2.97927396838641e-06,7.16781057139335e-05
"contig180868",2.16265068183183,4.48680924911609,31.0153825971524,3.00230361206657e-06,7.20848728479888e-05
"contig154318",-3.14095619359028,3.39327126847531,31.0111780338712,3.00572307195929e-06,7.20848728479888e-05
"contig219952_182489",2.20141744958709,6.59564026868162,30.959757655898,3.04787736968767e-06,7.29799986982741e-05
"contig145359",1.90546228614217,7.77089123681848,30.9368058789302,3.06689498007661e-06,7.33191712879392e-05
"contig81052",2.76083652078316,4.47405485638063,30.9264371878722,3.07552756810606e-06,7.3409393406816e-05
"contig170932",2.53104094700568,4.53087620169663,30.8449788760875,3.14424908336109e-06,7.49313239755564e-05
"contig118601",3.02648917246798,4.70420327355112,30.8363733082219,3.15160353940352e-06,7.49883116170831e-05
"contig145390_123740_152068",2.27491761295474,9.19306476494448,30.8054376266183,3.17819257457827e-06,7.55020622787784e-05
"contig70947",1.08596829569221,8.89324085305378,30.7661118811255,3.21233643048708e-06,7.61933926659802e-05
"contig94372_75349_210885",-3.38264874210319,4.11181274481641,30.7452788967431,3.23058158807335e-06,7.65060457902825e-05
"contig168869_128203_183656_119014",2.97395633125498,8.57338901551341,30.9285199428742,3.24726270949039e-06,7.67807390887173e-05
"contig147745",2.05476202136497,7.98712410745406,30.6962878839637,3.27392117218992e-06,7.72901171728399e-05
"contig190343",3.19847613005864,4.26158368678419,30.642522370629,3.32219449290787e-06,7.83073893811934e-05
"contig177412",1.86919314615467,7.56948757414375,30.6237844769826,3.33919505486807e-06,7.85855110342705e-05
"contig170278",-1.90409729354158,6.37441537739898,30.5843833768962,3.37524443414805e-06,7.93103703818708e-05
"contig218303",-2.50965674566168,6.82069393239612,30.5618017413894,3.39609083509945e-06,7.96762988004931e-05
"contig178586_175684_23849_160956_208272_145368_153923_22431",2.27581574191503,8.88709032549582,30.5332017946702,3.42268909944415e-06,8.01758288426382e-05
"contig76592",-3.06357452738819,4.74229618089824,30.5199860475072,3.43505437788037e-06,8.03409235222825e-05
"contig192363",4.01435206446853,3.87575807089009,30.4902169705422,3.46308147715968e-06,8.08712489001633e-05
"contig79069_77480",-1.83794886730392,4.45406920838164,30.4691408833864,3.48307072202926e-06,8.12125239801544e-05
"contig151081",-4.39653165692194,2.69911112912708,30.4633429039974,3.48859113161824e-06,8.12159066373189e-05
"contig185133",2.91698131617358,7.5075230667382,30.4885928238584,3.51362107197035e-06,8.15927664761218e-05
"contig149758_59529_130632_79141_146594",-2.45590189947142,5.12679917952965,30.4351367679189,3.51557952054771e-06,8.15927664761218e-05
"contig160361",3.43218919448184,3.98987760037225,30.3891054861871,3.56009973129097e-06,8.24993049694405e-05
"contig165732_218702_216599",2.03034350181456,5.85638466713408,30.381701774701,3.56731599685291e-06,8.25225976120859e-05
"contig177105",3.67671961457306,5.25950076310357,30.3910986578489,3.57202851534212e-06,8.25225976120859e-05
"contig159790_189041_217306",5.0303554490145,5.46293570790926,31.1152315150655,3.58594593359127e-06,8.27176444437107e-05
"contig177469_209841",2.23054893071138,10.5753519977211,30.2661217393825,3.68200218948536e-06,8.46997413701222e-05
"contig149941",-4.78176966359746,2.61158557826447,30.2650488332961,3.68308492158119e-06,8.46997413701222e-05
"contig169676",-3.10876033415904,5.01069472972026,30.253274884567,3.6949888913753e-06,8.48293755709375e-05
"contig150073",2.32365506519958,6.89171136305237,30.2483789151254,3.69995092337334e-06,8.48293755709375e-05
"contig73650",-1.76834774471014,4.94137021417748,30.2224663038767,3.72633103095853e-06,8.53047508284127e-05
"contig150795",-1.7635101710076,6.63896942974462,30.2109031992435,3.73816699640501e-06,8.54462407695662e-05
"contig116086",3.0097684182112,7.01888865122252,30.2545397746904,3.74423700109691e-06,8.54557052108358e-05
"contig171407",1.33023077858997,7.66957421325688,30.184730547481,3.76510464697947e-06,8.5757840370516e-05
"contig191351",3.31977603908722,4.4027620612577,30.176388145944,3.7737340610115e-06,8.5757840370516e-05
"contig182623",2.91534717084719,3.62360660830306,30.1756458893935,3.77450286891212e-06,8.5757840370516e-05
"contig150912",-3.63912022933293,4.99581833802437,30.165205167806,3.7853346718328e-06,8.58748071422248e-05
"contig202169",2.70869239542533,6.1470334578082,30.144956052939,3.80643626839793e-06,8.62240563406661e-05
"contig203822_16792_151889",1.89237845768243,5.31571592450405,30.1355949111513,3.81623361326127e-06,8.63165773394679e-05
"contig109931_171953",-2.32877021286474,6.53716211112659,30.118880003344,3.83379390682647e-06,8.65841437043964e-05
"contig48304_145382",-3.37451442352262,3.94300516870282,30.1026659763539,3.85090982245832e-06,8.68408903097353e-05
"contig147744",-4.46651504595852,4.02792378935478,30.0935988824711,3.86051655069449e-06,8.69277862361297e-05
"contig122248_184422",4.29406571085273,7.55829969032293,30.9336918915326,3.87759634489442e-06,8.71824452009075e-05
"contig151130_208055",-3.87756209564055,4.05782886864974,29.9849474428315,3.97763067163089e-06,8.92986951228397e-05
"contig202162",1.31774902050784,6.38655080378748,29.9296533619908,4.03867174216617e-06,9.05345569026538e-05
"contig176317",3.03805732081629,4.92647468491714,29.9048683997033,4.06635421736109e-06,9.10200679557167e-05
"contig97921",1.98735578172527,6.04040035991852,29.8264891294249,4.15522779181884e-06,9.28717998618209e-05
"contig177852",4.26852192526388,5.13679541200068,30.1092576537759,4.1627094531041e-06,9.28737543510309e-05
"contig140918_157959",2.45294749449416,3.70089485324813,29.8157110245354,4.16760907075246e-06,9.28737543510309e-05
"contig18008",2.85567672913518,2.76698637595659,29.7938439967923,4.19284896163996e-06,9.32986081906012e-05
"contig150756",-1.60611919186042,7.90676585484288,29.7770702559061,4.21231972553656e-06,9.35940275487233e-05
"contig140663",3.4029239851456,6.05347001958553,29.8901782732076,4.22231028529412e-06,9.36782468436253e-05
"contig108447",-2.36388372902375,3.64559642208064,29.7358202734061,4.26061093838708e-06,9.43893998065841e-05
"contig172664_169314",2.7437327753719,7.8522806674335,29.7059514307954,4.30211749198509e-06,9.51612038960668e-05
"contig151815",-2.3254687104235,4.68742160157731,29.6957813799789,4.30804576510091e-06,9.51612038960668e-05
"contig184854_104195_212169_117183",2.16900946948582,6.7382214108917,29.6841732493582,4.32190254721422e-06,9.53279205632988e-05
"contig148021",-3.29031584282174,5.57490580481451,29.6740503613795,4.33402493159075e-06,9.54559514451963e-05
"contig209055",3.01073500569398,5.79798082639955,29.6490552399256,4.36411174225085e-06,9.59786962353247e-05
"contig146592",1.29979440967962,8.88904816507152,29.6206983207488,4.39851337978984e-06,9.6594678277972e-05
"contig146847",-3.70588898783673,6.11289505391453,29.9125447755662,4.41866946457817e-06,9.68039363348916e-05
"contig203886",-2.48464191686921,6.77863479911181,29.602406988819,4.42085618314086e-06,9.68039363348916e-05
"contig107636_114401_15385",2.15896377855102,5.34884615868928,29.5806425452828,4.4475981858017e-06,9.72485687254383e-05
"contig148228",2.7617467777282,4.93414058289799,29.5702972222259,4.46036955970217e-06,9.7386883927081e-05
"contig78820",1.44444033619999,6.19093187737632,29.5376109010471,4.50097707396942e-06,9.81316920787935e-05
"contig14756_136805_22265_109621",2.85583692800027,5.56811461825068,29.5094844411435,4.53623333244432e-06,9.87578521900594e-05
"contig175866",1.28404567770215,10.0603940519632,29.4885050388014,4.56272133387932e-06,9.91915922785363e-05
"contig83227",3.28020453607993,5.11617769707684,29.4517066978916,4.60957857412366e-06,9.99625512892736e-05
"contig145802",-2.88791267446211,7.92526048303814,29.5259554613993,4.61141692028749e-06,9.99625512892736e-05
"contig21270_154109",-2.32588146371371,5.61625735580018,29.4343447509614,4.63186326203698e-06,0.00010026192267352
"contig157936",2.14942289953374,4.92706270945451,29.424181302656,4.64496137241907e-06,0.000100401604257339
"contig146841",2.26805623904453,4.63397480617911,29.4023029953839,4.67329035089959e-06,0.000100751999085114
"contig148604",-2.06226538680047,5.7791548950448,29.4013652562229,4.67450866097456e-06,0.000100751999085114
"contig29000",2.11344079397751,4.60620356530504,29.3315151198441,4.76621106253856e-06,0.000102480940200528
"contig105768",2.52262223085799,7.38871983198665,29.3299477729355,4.76829048652931e-06,0.000102480940200528
"contig147262",-2.03765618986278,4.4603354240234,29.3204748353023,4.78087886669981e-06,0.000102605538063874
"contig148565",2.12342181474472,4.36691485057871,29.3040063793897,4.80284735169233e-06,0.000102930809413786
"contig105566",-3.14850886292344,4.76277522398756,29.2897954747847,4.8218903161913e-06,0.000103192550690275
"contig149558",1.90520340867053,6.37681545352039,29.2070153646558,4.93442017400463e-06,0.000105451420663417
"contig118951_51767_105980",1.86478644492756,8.82336697763493,29.1881745598969,4.96041880393412e-06,0.000105724344531745
"contig153226_112600",-3.85683364469855,4.47985637367495,29.1866958700538,4.96246539887262e-06,0.000105724344531745
"contig159140_68527",-2.47056559812584,4.85535697280435,29.1825678895965,4.96818350768012e-06,0.000105724344531745
"contig104907_110073",-4.0167424885313,3.16061880102616,29.0957333456715,5.0900999063593e-06,0.000108166412778035
"contig210776_171577",-3.28793368115965,7.36975203298337,29.3914063754426,5.10642579437202e-06,0.000108360937257257
"contig9498_69139",-3.18715310020055,6.21323637666261,29.0548804428827,5.21696451895582e-06,0.000110381836528341
"contig111299",2.26633937692657,4.80158793448089,29.0042352278768,5.22200144915344e-06,0.000110381836528341
"contig113122",1.96934335793897,5.20533997479609,29.003157685052,5.22357622064754e-06,0.000110381836528341
"contig151136_189040_23516",1.97652812742969,5.62497215675309,28.970912319215,5.27093475851986e-06,0.000111227029701783
"contig70259",1.41429000145596,6.66654321227917,28.9443046796021,5.31035586222809e-06,0.000111902603517997
"contig147064",-3.43499773120991,4.64064045596567,28.9261056502007,5.33749888818769e-06,0.000112317925768284
"contig110561",3.36309243401958,3.62437955484013,28.9003120778905,5.37622098988407e-06,0.000112975414375742
"contig69972_112410",-1.98480953481581,4.43531746592597,28.8676601601259,5.42566654288467e-06,0.000113700609657208
"contig99610",-1.94522681322046,5.58201551671418,28.8666234761808,5.42724428960233e-06,0.000113700609657208
"contig80214",-2.6071868411179,6.07188013270421,28.8626426396491,5.43330731170191e-06,0.000113700609657208
"contig179641",5.66237768094689,3.62579711945584,28.9657546847814,5.45872796167724e-06,0.000114074579215742
"contig194973_70694_72150",-1.78369597447957,5.60249706073578,28.8399828064448,5.46795642949422e-06,0.000114109604548658
"contig163216_194259",2.03491154323037,4.53752036751853,28.8312923731859,5.4813070212366e-06,0.000114230438322571
"contig104267",2.89422411356133,5.99648727954211,28.8236173108161,5.493126489551e-06,0.000114258161149774
"contig176869",-6.81009770676788,2.15481808843145,29.8098860500069,5.49776180792148e-06,0.000114258161149774
"contig211510_151786",1.74689797111872,6.16828795177917,28.8106850229892,5.51310314182949e-06,0.00011441960902459
"contig73614_600078_190868",4.72400141783214,8.77041203210516,29.9254770899365,5.55168744168221e-06,0.000115062339583507
"contig147195",2.42860976675558,6.3314155722337,28.7639390564399,5.58595676476377e-06,0.000115614001039474
"contig147429",-1.96821424181358,7.25380355693085,28.7521511848258,5.60448880032589e-06,0.000115838880005641
"contig211197_153460",1.39572995889168,5.76494909758078,28.7313070596174,5.63741808978611e-06,0.000116360314096419
"contig149580",-4.94012105437707,3.0285766154863,28.7040264371843,5.68082581176971e-06,0.000117096312673982
"contig82634",2.66977368380859,7.74769475669804,28.6575496178363,5.75559554777068e-06,0.000118475876200637
"contig69290_79583_138673",-2.11643275879816,5.91462407344379,28.6449637618879,5.77602205350988e-06,0.000118696109248437
"contig71781",-4.53225994818122,2.55915093451576,28.6404034335249,5.78344229535864e-06,0.000118696109248437
"contig201874_217067",-2.15208014114836,6.2091407596058,28.6364627085182,5.78986250023813e-06,0.000118696109248437
"contig104468_111177_215708",1.64369006099036,9.17587194349737,28.605728638602,5.8401941957118e-06,0.00011956571016668
"contig881_145233",-5.75752785187113,5.63574049774642,29.4602194301814,5.86647805621069e-06,0.000119941294927317
"contig106162",1.75454134906203,4.7697668980031,28.5700239506112,5.8992489395751e-06,0.000120448313821676
"contig60605",2.96073022121037,5.04914737782152,28.5574942719042,5.92012249026305e-06,0.000120711377470155
"contig13755_150035",-3.25423481108456,4.06942254466932,28.5300182543103,5.96617010864761e-06,0.000121206221572172
"contig75270_68656",2.2046519303078,7.72567447985747,28.5288138942585,5.96819718475431e-06,0.000121206221572172
"contig180919",1.84218758970406,8.60505284851996,28.5286590866493,5.96845779665734e-06,0.000121206221572172
"contig153528",7.78284589430698,5.70592189286343,29.8817352831685,5.99290889987734e-06,0.00012153941015872
"contig211599",2.75440589761163,3.32681902212261,28.5039395898764,6.01022713204152e-06,0.000121615923431514
"contig216874",6.66790268489129,3.99957698969193,30.9610018356906,6.01278011803169e-06,0.000121615923431514
"contig146769",-3.84474583458966,3.09299024380877,28.4707586218866,6.06678178100513e-06,0.000122544125573806
"contig118594_107459_145808",1.14881987640411,8.90118843412665,28.4516912096822,6.09953581052542e-06,0.000123041237064391
"contig204768",4.78173152672516,8.4218133974621,29.4722487875601,6.24893675924042e-06,0.000125886913993818
"contig212374",5.67506762112482,2.2436012295798,28.3287447809402,6.31528521889108e-06,0.000127054120335853
