"logFC","logCPM","F","PValue","FDR"
"contig115890_205214",4.60602282209483,5.02235688516351,44.0134046115228,1.22891608853957e-07,1.10521983224669e-05
"contig167914_209455_177529_204663_203701",-2.80893353400733,7.71142141488876,43.9048663248444,1.25919019069323e-07,1.12574583379787e-05
"contig73062",2.19695691079602,9.35155247347949,43.6516299560757,1.33293723730599e-07,1.18466757167389e-05
"contig148111_153501",2.76975957307203,6.80805851312134,43.5990256289336,1.34882252405239e-07,1.19177541028699e-05
"contig171579_112489_90482",2.4451893400735,7.92380035168988,43.527959482226,1.37060190676172e-07,1.20397815170133e-05
"contig105272",-2.5173349919383,10.3308500792433,43.4662090230563,1.38982875317311e-07,1.21381055674524e-05
"contig73790_119706_55953_118306_194528",2.42252321888533,6.73164802557777,43.4246159701484,1.40294014713919e-07,1.21821969443253e-05
"contig147852",2.26478843656695,9.07085159914978,43.2209462999,1.4690611446162e-07,1.26834541908607e-05
"contig13589_65111_147104_195603",2.11585178409451,9.38785943631646,43.1287914544306,1.50005610017224e-07,1.28774702372173e-05
"contig169354",2.40703213757598,8.08684507738483,43.0074608333879,1.54192386170115e-07,1.316210600364e-05
"contig204343",2.56064766708149,7.2910217449054,42.9674553103134,1.55599846851333e-07,1.31898491107316e-05
"contig145450_181814_176045",1.60218379535102,12.4035594928445,42.9487285947381,1.56263352360908e-07,1.31898491107316e-05
"contig145533",4.72305923278008,9.8066037647169,43.0422718293569,1.91781487824774e-07,1.60979249974695e-05
"contig151351",2.50562081940605,8.57636480677479,41.9089163894106,1.98244368558871e-07,1.65484760472706e-05
"contig145158",2.73527108769517,8.25364606680152,41.8554846368792,2.00701505008866e-07,1.66615331823019e-05
"contig170113_77517",2.37542026516963,7.4925689077609,41.8013410504461,2.03224299820351e-07,1.66883480397813e-05
"contig71477_78060",3.01643852758689,7.24026575891413,41.8011433686161,2.0323357199813e-07,1.66883480397813e-05
"contig110410_184557_147700_202559_176745",1.83223561827584,7.62083072152923,41.6879134240846,2.08618910854122e-07,1.70379628329456e-05
"contig8636_72006_6237_93214",1.78639434112323,7.29581228190143,41.6270445109559,2.1157616873306e-07,1.71865824375688e-05
"contig118827",4.36658933720718,4.6419754107005,41.516487740119,2.17061587775215e-07,1.75378798379451e-05
"contig111962",2.82967943774486,7.48960616843888,41.2689008368282,2.29899639636597e-07,1.843439640558e-05
"contig145894",2.68929703730073,6.88004296133488,41.2558607222242,2.305977179598e-07,1.843439640558e-05
"contig69285",1.9295575355033,8.20459417371633,41.0867241119374,2.39858325644319e-07,1.90737865376843e-05
"contig204085",-2.89829124538492,5.20213489970873,40.9550457914342,2.47340415908815e-07,1.94851412685354e-05
"contig16207_170396_82769",2.32669582353458,6.54054815507287,40.950371657115,2.47610505232564e-07,1.94851412685354e-05
"contig150534",-3.93763955926911,3.84234586556376,40.9008225618256,2.50492921947358e-07,1.9609831905195e-05
"contig150487",2.3845712011506,5.61065118156854,40.5474345884969,2.72109652943738e-07,2.11922925068398e-05
"contig172112_149440",-3.61603793743132,4.07877728160341,40.5119386775019,2.74387613027498e-07,2.12601151037562e-05
"contig98876_145675",-3.9830532201526,6.27266605924884,40.4044474548389,2.81409913268061e-07,2.16929713243221e-05
"contig147894",-3.83328119146996,8.84481169188338,40.9313522269033,2.84190540455392e-07,2.17961161205102e-05
"contig147542",3.51703838022553,7.5130015864946,40.3269756219443,2.86588958296003e-07,2.18690533883551e-05
"contig153597",6.6861864490881,5.09250108910908,40.8182244420766,2.89349441299894e-07,2.18780980059056e-05
"contig186767",3.79624800825816,6.13768706635888,40.2726380873039,2.90281629064179e-07,2.18780980059056e-05
"contig148718",5.39240649673166,9.47754985972559,41.625364561368,2.91927183703165e-07,2.18780980059056e-05
"contig33153_206025",5.01656092893119,4.18341245551206,40.240352100489,2.92499556369907e-07,2.18780980059056e-05
"contig167812_219222",1.47487556737862,9.84914968630925,40.0678738012544,3.04656129909019e-07,2.2564845041409e-05
"contig169565_152977",2.77815074148748,4.85914397668572,40.0677093613741,3.04667971966869e-07,2.2564845041409e-05
"contig173344",2.32643673320697,5.09178184262857,40.0451138854015,3.06299818872811e-07,2.25750437236552e-05
"contig600215",2.81254156613192,5.13789287954669,39.9145489752134,3.15912300377793e-07,2.30554102601079e-05
"contig203542",-2.98386674916047,8.4208851554391,39.904079884926,3.1669677196776e-07,2.30554102601079e-05
"contig149905",2.34669609730691,7.34321348617437,39.8947810583067,3.17395283215464e-07,2.30554102601079e-05
"contig178519_109507_209485_146991",2.24002361136955,8.63371946812948,39.7671376233314,3.27150307122657e-07,2.36503061737618e-05
"contig70947",1.37125479846972,8.89324085305378,39.7394902776563,3.29304767770074e-07,2.36926939820859e-05
"contig60714",2.17468184862435,6.5016874356592,39.4666425865055,3.51390848521615e-07,2.5161916257408e-05
"contig147259",1.57939496880185,7.25633487277223,39.4090518981903,3.56250051286768e-07,2.53895378532631e-05
"contig69474",3.00969848063197,6.4697891402616,39.3857911948717,3.58232799179509e-07,2.54109829239587e-05
"contig176652_176846",1.71575494601865,6.16509258695327,39.3209390984758,3.63822771599552e-07,2.5686907738774e-05
"contig151774",2.51824001176072,6.90189828652817,39.2917420714188,3.66369518973272e-07,2.57464049403124e-05
"contig169197_218963",-1.74166352882606,7.67669637351971,39.2327536427111,3.71572641184429e-07,2.5991162202109e-05
"contig204570",-2.65381288022847,6.40798365252532,39.1663282172398,3.7752557097834e-07,2.62858702853075e-05
"contig82026",-2.9190288126324,4.29617737387145,39.1228162080382,3.81479731877152e-07,2.64090721741092e-05
"contig174401",2.1478625935872,7.86074319899245,39.1084940021847,3.82790840302464e-07,2.64090721741092e-05
"contig180493",3.72864041915347,3.83871559218866,39.08173101541,3.85253632205694e-07,2.64197800815277e-05
"contig176773",-4.83073194180772,4.30077624201035,39.0688681114495,3.86443272090649e-07,2.64197800815277e-05
"contig202558",3.77955848523158,8.55428909679937,39.0322383634744,4.04672515465587e-07,2.75414280908538e-05
"contig25792_177711",2.23856226519964,5.60545711751509,38.8279349888548,4.0946020251016e-07,2.77423058283678e-05
"contig209609",-2.49100717322862,6.05666812897869,38.7678629010512,4.15422268315558e-07,2.80206029106239e-05
"contig150261",2.25698359649045,7.69237628764663,38.6593534680582,4.26425923480954e-07,2.86349745683277e-05
"contig153085",2.90845300205659,6.51383839883944,38.6185347941714,4.30644775508382e-07,2.8790318199806e-05
"contig66895",5.49453273716052,3.38682480382352,38.560401124154,4.36729709973812e-07,2.89508211823091e-05
"contig25667_20658_77724_60167_209292",1.648283072738,6.6548377743601,38.5589966848154,4.36877836360214e-07,2.89508211823091e-05
"contig153415",2.29809964283365,8.98377074321193,38.4941090441557,4.4377989774316e-07,2.91586589379219e-05
"contig177573_174738_205250",2.29162243611478,8.22872944076329,38.4932322111119,4.43873952989743e-07,2.91586589379219e-05
"contig132765_144910_159598",2.11724618946407,8.38614191257554,38.4501192697584,4.48524687890287e-07,2.93366212525297e-05
"contig210678",-5.91808708932095,4.8717884723817,38.3735874200641,4.70817741199496e-07,3.06620053956172e-05
"contig76242",1.69176497732227,6.83815383478624,38.2253720410538,4.73619101772443e-07,3.0712064414935e-05
"contig153221",-2.05342739572361,7.68504854858932,38.1502879235262,4.82330650492989e-07,3.11433068303358e-05
"contig600116",6.50399943508456,10.8530767058035,39.9509169193099,5.0214069254474e-07,3.22844413772701e-05
"contig206001",2.87740231360353,8.55360356776074,37.873715275848,5.15912432570642e-07,3.30293260326687e-05
"contig152997_143698_202181",3.06015314773152,6.77904010636528,37.7950098940956,5.2591519941946e-07,3.35276487258592e-05
"contig177708",-2.8297880384249,6.18852604192249,37.7397827075161,5.33056605715906e-07,3.38401355284102e-05
"contig203818",1.93020971393472,5.96548308561518,37.6831312347395,5.40489001297693e-07,3.41684030150914e-05
"contig145441",3.08165881913635,6.65610062325439,37.56929027105,5.55758285170732e-07,3.48927858705528e-05
"contig149792",1.75332673009558,9.16417227770428,37.5633581064682,5.56566377311749e-07,3.48927858705528e-05
"contig153036",2.42131576675283,7.18991797336622,37.5462357267415,5.58905812271881e-07,3.48946608165944e-05
"contig151566",-2.48955809430101,4.89733367209295,37.4331077315004,5.74626628528672e-07,3.57285338701223e-05
"contig178409",5.40478231017854,7.29432128474174,38.2890613304379,5.96952822593703e-07,3.6964590969542e-05
"contig112236_17856_203844_179786_147848_214133",-1.44781307250845,7.73159528217055,37.1787456648327,6.11709826251332e-07,3.76384089313839e-05
"contig132334",4.47475830200408,3.86184133355355,37.1714060629572,6.12816771270134e-07,3.76384089313839e-05
"contig79910_107026",1.91924433944861,6.2663273317328,37.1371481598449,6.18011619203945e-07,3.78037957674187e-05
"contig180223",2.72927537834349,6.55496891489565,37.1203088081023,6.20582207944203e-07,3.78079700799555e-05
"contig218303",-2.90795810518816,6.82069393239612,37.0867497021242,6.25738962885837e-07,3.796903610539e-05
"contig176405_179494_181052",2.45805452287466,9.94031477154649,37.033554333135,6.34006267395605e-07,3.83168027763208e-05
"contig177051",2.13849898008394,8.57534756450377,36.9781417451388,6.42741306310025e-07,3.86899537730604e-05
"contig202169",3.50515798827304,6.1470334578082,36.9507396700796,6.47107889657148e-07,3.87982266064676e-05
"contig168917_218957",1.73115000646762,7.65227531089096,36.9288425646436,6.5061982761009e-07,3.88546046456951e-05
"contig207209",3.86845075707884,7.36484237701401,36.8771178326936,6.77180495155881e-07,4.02815752020087e-05
"contig115192",3.07970890094099,4.94080051975729,36.7104543602962,6.86771115777364e-07,4.05329445666087e-05
"contig174303",2.0663463775134,10.3474746257035,36.7104508549701,6.86771712823603e-07,4.05329445666087e-05
"contig118951_51767_105980",2.37399376634212,8.82336697763493,36.6557631631679,6.96153669733592e-07,4.08647256925809e-05
"contig51608_202228_59214",2.21922620709931,6.9026030302525,36.6416786535635,6.98591858973535e-07,4.08647256925809e-05
